bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,age_on_sale,renovated,high_value
3,2.5,2550,6677,2.0,0,0,3,8,2550,0,98028,595000,13,0,0
4,3.0,3700,20570,1.0,0,0,4,10,1850,1850,98004,1730000,38,0,1
3,1.75,1350,7686,1.0,0,0,3,7,1350,0,98038,261000,27,0,0
5,2.5,1660,4000,1.5,0,0,5,8,1660,0,98109,780000,85,0,1
3,1.5,1390,5040,1.0,0,0,3,7,1090,300,98105,589000,67,0,0
3,1.75,1720,9125,1.0,0,0,4,7,1140,580,98092,230000,34,0,0
4,3.5,2980,2147,2.5,0,0,3,10,2490,490,98029,690000,8,0,1
4,2.25,2190,15491,2.0,0,0,3,8,2190,0,98074,524000,34,0,0
2,2.5,1230,987,2.0,0,0,3,7,1060,170,98144,380000,3,0,0
3,1.0,1000,4080,1.0,0,0,4,7,740,260,98126,357500,69,0,0
3,2.0,2500,10697,1.0,0,0,3,8,2500,0,98022,330000,20,0,0
5,1.75,2240,4750,1.0,0,0,4,7,1120,1120,98115,635000,95,0,0
9,3.0,2820,4480,2.0,0,0,3,7,1880,940,98105,934000,97,0,1
2,1.75,1400,865,2.0,0,0,3,8,1110,290,98029,358500,10,0,0
3,1.5,1470,6867,1.0,0,0,3,8,1470,0,98155,401000,59,0,0
3,2.0,1820,7750,1.0,0,0,3,8,1820,0,98023,270000,23,0,0
4,2.0,2060,6000,1.0,0,1,4,8,1370,690,98136,705000,60,0,1
3,2.0,1670,17071,1.0,0,0,3,7,1100,570,98014,325000,26,0,0
3,1.0,1540,7740,1.0,0,0,4,7,1540,0,98126,384950,105,0,0
3,1.0,1210,9730,1.0,0,0,4,7,1210,0,98133,310000,61,0,0
4,2.5,3430,42775,2.0,0,0,3,10,3430,0,98077,829950,22,0,1
3,2.5,2550,6021,2.0,0,0,3,7,2550,0,98030,353000,13,0,0
2,1.0,1060,7700,1.0,0,0,3,7,820,240,98055,170500,33,0,0
4,2.5,3670,49658,2.0,0,0,3,10,3670,0,98074,885250,15,0,1
4,3.25,4420,7850,2.0,1,4,3,11,3150,1270,98008,2700000,13,0,1
3,1.5,1550,9126,1.0,0,0,5,7,1550,0,98022,245000,57,0,0
3,2.5,1190,1290,3.0,0,0,3,8,1190,0,98107,469000,6,0,0
3,1.0,1300,3550,1.5,0,0,3,7,1300,0,98105,455000,87,0,0
4,2.5,2430,5959,2.0,0,0,3,8,2430,0,98092,305000,12,0,0
7,4.5,4290,37607,1.5,0,0,5,10,4290,0,98027,840000,32,0,1
5,3.5,3500,10155,2.0,0,0,3,10,2570,930,98006,905000,18,0,1
3,2.0,1680,7000,1.5,0,0,4,7,1680,0,98002,219200,46,0,0
3,1.5,1250,8004,1.0,0,0,3,7,1250,0,98008,455000,50,0,0
2,1.0,1020,8100,1.0,0,0,3,6,1020,0,98168,195000,74,0,0
3,1.0,1510,4178,2.0,0,0,3,8,1510,0,98103,799000,112,1,1
2,1.0,910,8155,1.0,0,0,4,6,910,0,98155,285000,66,0,0
3,1.5,1320,15053,1.0,0,0,3,7,1320,0,98072,300000,35,0,0
2,1.0,900,8580,1.0,0,0,3,5,900,0,98168,83000,96,0,0
2,1.0,890,4804,1.0,0,0,4,7,890,0,98133,220000,87,0,0
2,2.5,1240,2689,2.0,0,0,3,7,1240,0,98003,174500,28,0,0
4,2.5,2960,10760,2.0,0,0,3,9,2960,0,98029,695000,28,0,1
3,1.5,1020,11410,1.0,0,0,3,7,1020,0,98059,255000,55,0,0
5,2.25,2590,7245,1.0,0,0,3,8,1510,1080,98008,539000,42,0,0
2,1.0,1100,2800,1.0,0,0,3,7,1100,0,98119,552700,90,0,0
3,1.0,1300,6710,1.0,0,0,4,6,1300,0,98040,571500,62,0,0
3,1.0,1200,6561,1.0,0,0,3,6,1200,0,98177,263700,65,1,0
8,4.0,7710,11750,3.5,0,0,5,12,6090,1620,98112,3300000,110,0,1
2,2.0,1390,1302,2.0,0,0,3,7,1390,0,98003,186950,28,0,0
3,1.75,1430,53628,2.0,0,0,3,8,1430,0,98024,520000,29,0,0
3,1.5,1250,7194,1.0,0,0,4,7,1250,0,98034,358000,45,0,0
2,0.75,840,49658,1.0,0,0,2,6,840,0,98168,210000,66,0,0
5,3.75,5020,8694,2.0,0,1,3,12,3970,1050,98004,3650000,8,0,1
4,2.25,2060,8767,2.0,0,0,3,8,2060,0,98052,543000,31,0,0
4,2.25,2000,10679,1.0,0,0,3,7,1350,650,98148,330000,55,0,0
3,2.0,1530,3400,1.0,0,0,3,7,990,540,98112,529000,107,1,0
1,1.0,700,2500,1.0,0,0,4,7,700,0,98106,295000,107,0,0
3,1.0,950,8450,1.0,0,0,3,7,950,0,98033,365000,52,0,0
3,3.0,1380,1081,3.0,0,0,3,8,1380,0,98107,473000,9,0,0
3,1.0,1830,8004,1.0,0,0,3,8,1200,630,98125,403500,54,0,0
3,1.5,1790,8203,1.5,0,1,3,7,1790,0,98116,544000,104,0,0
3,1.0,1340,4000,1.5,0,0,4,7,1340,0,98105,621000,87,0,0
3,2.25,1520,5750,2.0,0,0,3,8,1400,120,98116,672600,106,1,1
2,1.75,1370,3125,1.0,0,0,3,7,1090,280,98199,689800,65,0,1
3,1.5,1470,4480,1.0,0,0,4,7,1130,340,98105,613000,97,0,0
4,2.25,2500,8866,2.0,0,0,4,9,2500,0,98007,808000,27,0,1
3,1.0,1060,9241,1.0,0,0,4,7,1060,0,98133,301000,58,0,0
3,1.75,1210,9635,1.0,0,0,4,7,1210,0,98019,340000,27,0,0
3,1.0,920,8400,1.0,0,0,3,7,920,0,98032,206000,51,0,0
3,1.5,1340,6000,1.0,0,0,4,7,1340,0,98040,550000,54,0,0
2,1.0,960,4800,1.5,0,0,2,6,960,0,98116,325000,102,0,0
3,2.5,1630,7586,2.0,0,0,3,8,1630,0,98029,475000,28,0,0
3,1.75,1840,7350,1.0,0,0,3,8,1310,530,98034,432100,38,0,0
3,2.0,3085,7280,1.0,0,0,4,7,1560,1525,98056,359000,56,0,0
3,1.0,920,4800,1.0,0,0,4,6,780,140,98117,490000,89,0,0
4,1.75,2260,7005,1.0,0,1,4,7,1130,1130,98033,648360,67,0,0
3,1.75,1730,11986,1.0,0,3,5,6,1730,0,98198,340000,96,0,0
3,2.0,1610,8069,1.0,0,0,5,7,1090,520,98006,545000,60,0,0
2,0.75,550,7980,1.0,0,0,3,5,550,0,98146,115000,62,0,0
3,2.25,2400,12350,1.0,0,0,4,8,1420,980,98033,705640,47,0,1
3,2.25,1960,1585,2.0,0,0,3,7,1750,210,98118,300000,11,0,0
4,2.75,3190,14904,1.0,0,3,4,9,1940,1250,98004,1650000,65,1,1
4,3.5,3160,4200,2.0,0,4,3,8,2180,980,98144,1140000,16,0,1
3,1.75,1550,7410,1.5,0,0,5,7,1550,0,98178,280000,70,0,0
4,1.75,1930,7650,1.0,0,0,4,8,1280,650,98023,245000,33,0,0
4,1.0,1170,4590,1.5,0,0,4,7,1170,0,98115,564000,89,0,0
3,1.75,2520,4534,1.0,0,0,5,9,1460,1060,98199,849000,60,0,1
3,1.75,1220,7447,1.0,0,0,4,7,1220,0,98033,698000,51,0,1
3,1.0,960,8556,1.0,0,0,3,7,960,0,98034,319000,43,0,0
3,3.5,4110,15720,1.0,0,1,3,10,2230,1880,98034,1450000,15,0,1
4,3.5,3310,21050,2.0,0,0,5,9,2400,910,98027,695000,22,0,1
4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,98144,680000,64,0,1
4,2.25,2250,12000,2.0,0,0,3,8,2250,0,98032,287500,29,0,0
3,3.25,1510,1850,2.0,0,2,3,8,1230,280,98107,465000,13,0,0
3,1.0,1350,14212,1.0,0,0,4,6,1350,0,98053,335000,33,0,0
4,1.75,2420,37800,1.0,0,0,4,8,1880,540,98053,602000,33,0,0
3,2.5,2950,6545,2.0,0,0,3,8,2950,0,98059,482000,12,0,0
5,1.0,1260,8382,1.5,0,0,3,7,1260,0,98146,220000,96,0,0
4,2.0,1700,6025,1.0,0,0,3,6,1700,0,98002,206000,36,0,0
4,3.0,3320,5760,2.0,0,0,3,9,2120,1200,98199,1100000,61,1,1
3,2.5,1470,3971,2.0,0,0,3,7,1470,0,98053,491150,12,0,0
4,2.75,2500,12848,1.0,0,1,3,8,2120,380,98003,390000,39,0,0
4,2.5,2641,8091,2.0,0,0,3,7,2641,0,98031,393000,17,0,0
4,2.0,2260,8457,2.0,0,0,3,9,2260,0,98074,635000,22,0,0
2,1.0,1160,5000,1.0,0,0,4,8,1160,0,98117,490000,77,0,0
4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,98112,770000,84,1,1
2,2.0,1615,4590,1.5,0,0,5,8,1615,0,98103,665000,108,0,1
3,1.0,1250,26862,1.0,0,0,3,7,1250,0,98058,287000,49,0,0
3,1.0,1230,7020,1.0,0,0,3,7,1090,140,98116,410000,90,0,0
3,2.0,2510,5200,1.0,0,0,5,8,1470,1040,98106,562000,90,0,0
2,2.0,1540,54450,2.0,0,0,3,7,1540,0,98053,475000,31,0,0
3,3.25,1860,2218,3.0,0,0,3,8,1860,0,98125,387500,13,0,0
5,2.0,2700,10875,1.0,0,0,4,7,1540,1160,98007,580000,52,0,0
3,2.5,3290,6830,2.0,0,0,3,10,3290,0,98052,930000,14,0,1
3,1.75,2700,18893,1.0,0,0,4,7,2110,590,98010,625000,67,1,0
3,2.0,1570,5600,1.0,0,0,3,8,1570,0,98058,325000,15,0,0
3,1.75,1950,8712,1.0,0,0,3,7,1950,0,98055,235000,54,0,0
2,1.0,1380,4390,1.0,0,0,4,8,880,500,98115,450000,83,0,0
4,2.75,2410,5650,1.5,0,0,5,8,2070,340,98116,745000,106,0,1
4,2.0,1200,8470,1.0,0,0,4,7,1200,0,98023,223000,53,0,0
4,1.75,1770,12278,1.0,0,0,3,7,1350,420,98115,630000,77,0,0
3,2.5,1540,1614,3.0,0,0,3,8,1470,70,98103,413450,6,0,0
5,2.75,2860,5379,2.0,0,0,3,9,2860,0,98052,720000,9,0,1
3,1.5,1740,21980,1.0,0,0,4,7,1740,0,98042,339000,42,0,0
4,3.5,2830,4000,1.5,0,0,3,7,1840,990,98144,1120000,96,1,1
5,4.0,4280,11307,2.0,0,0,3,10,2710,1570,98027,839000,18,0,1
4,3.25,3890,25470,2.0,1,3,5,10,3030,860,98105,2950000,91,0,1
4,2.0,2340,50233,1.0,0,0,4,7,1170,1170,98075,568000,48,0,0
3,2.0,1410,10577,1.0,0,0,3,7,1410,0,98030,269000,21,0,0
2,2.0,1350,2560,1.0,0,0,4,8,1350,0,98052,382000,41,0,0
2,2.25,1100,1114,2.0,0,0,3,8,900,200,98122,574000,6,0,0
3,2.5,2070,4697,2.0,0,0,3,7,2070,0,98065,405000,12,0,0
3,2.5,2360,9938,1.0,0,0,3,8,1690,670,98027,572000,27,0,0
4,2.25,2760,12100,2.0,0,0,4,9,2760,0,98074,675000,38,0,1
4,1.0,1220,7980,1.5,0,0,3,6,1220,0,98178,165000,70,0,0
4,1.0,1220,7980,1.5,0,0,3,6,1220,0,98178,260000,71,0,0
3,1.0,1220,6719,1.0,0,0,3,6,1220,0,98198,196000,62,0,0
3,2.5,3020,12184,2.0,0,0,3,8,3020,0,98019,515000,12,0,0
4,3.5,3470,7396,2.0,0,3,3,8,2520,950,98125,810000,35,0,1
4,2.25,2380,7700,2.0,0,0,4,8,2380,0,98055,365650,38,0,0
3,3.0,2260,1834,2.0,0,0,3,8,1660,600,98122,651000,12,0,1
2,1.0,720,6345,1.0,0,0,3,6,720,0,98106,240000,71,0,0
3,2.0,1730,6007,1.0,0,0,3,8,1730,0,98030,299000,10,0,0
3,2.5,2660,10928,2.0,0,0,3,9,1830,830,98006,768000,26,0,1
2,1.0,1030,5072,1.0,0,0,3,6,1030,0,98115,397380,90,1,0
4,3.0,2890,6885,1.0,0,0,3,7,1590,1300,98115,476000,69,1,0
3,1.0,890,5200,1.0,0,0,3,7,890,0,98118,315000,58,0,0
3,2.25,1410,7290,1.0,0,0,3,7,940,470,98118,240000,34,0,0
2,1.0,810,4080,1.0,0,0,4,6,810,0,98126,325000,73,0,0
3,1.75,1370,8006,2.0,0,0,3,7,1370,0,98001,160000,24,0,0
3,2.5,2260,5100,2.0,0,0,3,8,2260,0,98019,435000,8,0,0
3,1.75,1430,16200,1.0,0,0,4,7,1430,0,98027,427500,48,0,0
5,2.5,2510,10240,1.0,0,0,4,8,1410,1100,98059,450000,31,0,0
3,1.5,1760,4880,1.5,0,3,3,8,1290,470,98136,688000,86,0,1
4,1.0,1430,3600,1.0,0,0,3,6,980,450,98106,285000,68,0,0
3,3.25,1510,1125,3.0,0,0,3,8,1510,0,98107,530000,8,0,0
4,1.75,1320,7694,1.0,0,0,3,7,1320,0,98148,195000,87,1,0
3,1.5,1180,7384,1.0,0,0,5,7,1180,0,98032,250200,55,0,0
3,2.25,1560,8570,1.0,0,0,5,7,1080,480,98004,1100000,38,0,1
3,2.5,2470,10321,2.0,0,0,3,9,2470,0,98052,732500,26,0,1
3,2.25,2190,8834,1.0,0,0,3,7,1390,800,98001,194250,27,0,0
4,2.0,1610,8000,1.0,0,0,3,7,1190,420,98008,526000,49,0,0
4,2.75,2700,9882,2.0,0,0,3,7,2700,0,98155,520000,57,1,0
3,1.75,1530,6125,1.0,0,0,3,7,1120,410,98116,526000,56,0,0
5,4.0,7320,217800,2.0,0,0,3,11,7320,0,98058,1140000,22,0,1
2,1.0,920,7569,1.0,0,0,4,6,920,0,98168,202000,64,0,0
4,2.5,2990,8622,2.0,0,0,3,9,2990,0,98065,645500,14,0,0
1,1.0,720,7540,1.0,1,4,4,6,720,0,98198,570000,110,0,0
3,2.0,1750,9000,1.5,0,0,4,5,1750,0,98133,325000,79,0,0
2,1.0,2410,5930,2.0,0,0,3,9,1930,480,98116,725000,7,0,1
3,1.75,1240,10361,1.0,0,0,3,6,1240,0,98042,192000,27,0,0
2,1.0,1010,9219,1.0,0,0,4,7,1010,0,98033,560000,54,0,0
5,2.75,2770,6116,1.0,0,0,3,7,1490,1280,98168,283450,35,0,0
4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,98115,863000,90,1,1
4,2.0,1400,4800,2.0,0,0,3,7,1400,0,98122,815000,28,0,1
2,1.0,1020,7679,1.0,0,0,5,6,1020,0,98056,245000,73,0,0
4,3.0,2860,10292,1.0,0,0,4,8,2860,0,98004,1320000,61,1,1
4,3.5,4270,12305,2.0,0,2,3,10,4270,0,98006,1160000,20,0,1
3,2.5,2270,4488,2.0,0,0,3,7,2270,0,98065,480000,15,0,0
4,2.5,2560,5593,2.0,0,0,3,7,2560,0,98053,600000,13,0,0
2,1.0,900,5220,1.0,0,0,4,6,900,0,98146,329950,58,0,0
4,2.5,2010,12085,2.0,0,0,3,8,2010,0,98042,299500,28,0,0
3,2.5,1690,5131,1.0,0,0,3,7,1690,0,98126,460000,73,1,0
5,3.5,2310,5249,2.0,0,0,3,8,1560,750,98118,515000,15,0,0
3,2.25,1520,1245,3.0,0,0,3,8,1520,0,98103,405000,10,0,0
4,1.5,1220,3780,1.5,0,0,3,7,1220,0,98107,483000,87,0,0
4,2.5,2170,11511,2.0,0,0,3,8,2170,0,98031,377000,23,0,0
4,1.75,2790,17476,1.0,0,2,3,7,1450,1340,98166,568000,58,0,0
2,1.75,1760,4600,1.0,0,0,4,7,850,910,98126,355000,88,0,0
4,1.75,2100,3000,1.5,0,0,4,7,1500,600,98103,640000,103,0,0
4,1.0,1430,5909,1.0,0,0,3,6,1070,360,98155,270000,68,0,0
5,3.5,2450,8193,2.0,0,0,3,9,2450,0,98028,559950,10,0,0
4,3.0,1820,8261,1.0,0,0,3,7,1420,400,98034,515000,45,0,0
4,1.75,1850,5712,1.0,0,0,3,7,1850,0,98115,352000,60,0,0
3,1.75,1870,9000,1.0,0,0,5,9,1870,0,98177,595888,56,0,0
4,2.25,2580,7344,2.0,0,0,3,8,2580,0,98027,588000,37,0,0
4,3.25,3680,8580,1.0,0,3,5,10,1840,1840,98136,1050000,56,0,1
3,1.5,1750,7000,2.0,0,0,3,8,1750,0,98023,260000,31,0,0
4,3.5,3890,3600,2.0,0,0,3,9,2860,1030,98112,1600000,10,0,1
2,1.0,1000,4800,1.0,0,0,3,6,1000,0,98117,380000,63,0,0
2,2.5,2210,6327,1.0,0,0,3,8,2210,0,98053,802000,11,0,1
4,3.25,2850,4800,2.5,0,0,5,10,2700,150,98112,1330000,109,0,1
4,2.75,2460,3600,2.0,0,0,3,8,1640,820,98122,710000,108,1,1
3,2.5,2630,77972,2.0,0,0,3,9,2630,0,98019,600000,10,0,0
3,1.0,1750,5355,2.0,0,0,4,7,1750,0,98115,707900,85,0,1
2,1.0,1100,7323,1.0,0,0,3,7,780,320,98023,179950,32,0,0
4,2.5,2620,10489,2.0,0,0,3,9,2620,0,98052,683000,24,0,1
3,2.0,1200,9566,1.0,0,0,3,7,1200,0,98001,222400,19,0,0
2,1.5,1920,3408,1.0,0,0,4,7,960,960,98122,517000,102,0,0
3,2.75,1690,5763,1.0,0,0,5,7,1180,510,98011,410000,29,0,0
3,1.75,1680,2552,1.0,0,0,4,7,840,840,98117,480000,62,0,0
3,1.75,3440,10428,1.5,0,0,5,8,3440,0,98058,430000,41,0,0
5,1.75,2190,7500,1.0,0,0,3,7,1290,900,98133,439950,36,0,0
4,2.5,3270,8223,2.0,0,0,3,10,3270,0,98075,797500,17,0,1
4,1.5,1280,5460,1.5,0,0,5,7,1080,200,98118,379000,94,0,0
1,1.0,1310,8667,1.5,0,0,1,6,1310,0,98122,575000,96,0,0
3,1.0,1660,11060,1.0,0,0,4,7,1110,550,98003,247500,53,0,0
4,2.75,2700,37011,2.0,0,0,3,9,2700,0,98042,385000,30,0,0
4,1.75,1940,6909,1.0,0,0,4,7,970,970,98133,423000,73,0,0
3,1.75,1520,5618,1.0,0,0,3,7,1170,350,98115,550000,61,0,0
4,1.0,1620,4329,1.5,0,0,3,7,1620,0,98116,415000,87,0,0
3,2.25,2090,45535,1.0,0,2,5,8,1280,810,98006,693000,62,0,1
2,1.0,1070,4700,1.0,0,0,5,7,1070,0,98117,543000,105,0,0
5,1.75,2000,10246,1.0,0,2,3,7,1200,800,98178,465000,62,0,0
3,2.5,1020,2217,2.0,0,0,3,7,720,300,98106,280000,11,0,0
3,1.25,2400,6653,3.0,0,2,3,11,2400,0,98122,1390000,22,0,1
6,3.0,2480,9720,2.0,0,0,3,8,2480,0,98007,665000,43,0,1
3,1.75,1310,7314,1.0,0,0,5,6,1310,0,98002,237950,55,0,0
4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,98034,440000,53,0,0
2,1.0,1890,4700,1.0,0,0,4,7,1030,860,98107,618000,87,0,0
3,2.25,1860,4000,1.5,0,0,5,7,1020,840,98118,572000,94,0,0
3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,98107,725000,74,0,1
3,1.0,1970,22144,1.0,0,0,4,7,1970,0,98065,454000,44,0,0
4,1.0,1660,10656,1.5,0,0,4,7,1180,480,98136,535000,95,0,0
3,2.5,1850,7200,1.0,0,0,3,7,1500,350,98023,249000,35,0,0
4,2.75,1970,37026,1.0,0,0,4,8,1970,0,98070,395000,53,0,0
3,2.0,1890,6620,1.0,0,3,4,8,1890,0,98125,690000,60,0,1
3,1.5,1310,7236,1.0,0,0,4,7,1170,140,98103,526500,86,0,0
4,1.5,1870,7220,2.0,0,0,3,7,1870,0,98155,325000,58,0,0
3,3.0,1520,4080,2.0,0,0,5,7,1520,0,98144,495000,67,0,0
5,3.0,3070,8474,2.0,0,0,3,9,3070,0,98033,825000,3,0,1
3,1.5,1400,14850,1.5,0,0,4,7,1400,0,98070,383000,104,0,0
3,1.75,1960,11931,1.0,0,0,3,7,980,980,98118,320000,61,0,0
3,2.5,2680,87117,1.0,0,0,3,7,1340,1340,98024,475000,25,0,0
3,2.5,2030,6326,2.0,0,0,3,7,2030,0,98038,275000,21,0,0
2,2.25,2320,9300,1.5,0,4,5,9,1920,400,98115,1150000,77,0,1
3,1.75,1760,11371,1.0,0,0,5,8,1760,0,98155,455000,55,0,0
5,1.0,1870,7800,1.0,0,0,3,7,1580,290,98168,262000,52,0,0
4,1.0,1280,4840,1.0,0,0,3,7,940,340,98136,390000,64,0,0
3,2.25,1730,10030,1.0,0,0,4,8,1730,0,98023,300000,29,0,0
3,1.75,2060,5721,1.0,0,2,3,9,1140,920,98136,746300,50,0,1
3,1.5,1030,8223,1.0,0,0,4,7,1030,0,98148,267000,62,0,0
3,2.5,1720,7950,1.5,0,0,4,7,1720,0,98034,525000,43,0,0
3,1.75,1210,7350,1.0,0,0,3,7,1210,0,98033,570000,38,0,0
4,2.25,2620,8100,1.0,0,0,4,7,1550,1070,98166,360000,50,0,0
3,1.0,1860,44431,1.0,0,0,4,6,1860,0,98074,1050000,68,0,1
3,2.5,2510,4106,2.0,0,0,3,9,2510,0,98029,699950,11,0,1
4,2.5,2040,109336,1.5,0,0,4,8,2040,0,98038,375000,41,0,0
4,1.75,2410,6770,1.0,0,0,4,7,1220,1190,98103,625000,90,0,0
2,1.0,780,2750,1.0,0,0,4,7,780,0,98116,464050,86,0,0
5,2.5,2210,9655,1.0,0,0,3,8,1460,750,98011,470000,38,0,0
4,2.0,1590,9100,1.0,0,0,3,7,1040,550,98058,330000,47,1,0
4,1.75,2230,7957,1.0,0,0,4,7,2230,0,98008,537000,47,0,0
3,2.0,1560,32137,1.0,0,0,5,7,910,650,98092,250000,39,0,0
4,2.5,2950,48351,2.0,0,0,3,10,2950,0,98075,835000,29,0,1
4,1.0,1480,3750,1.5,0,0,4,7,1480,0,98103,770000,103,0,1
4,2.0,2850,4497,1.5,0,1,3,7,1730,1120,98144,650000,104,0,1
3,1.75,2390,30409,1.0,0,0,3,7,1560,830,98168,335000,61,0,0
3,1.75,1740,29597,1.0,0,0,4,7,1740,0,98059,350000,49,0,0
5,2.75,2060,8906,1.0,0,0,4,7,1220,840,98118,415000,36,0,0
4,2.5,2680,8778,2.0,0,0,4,8,2680,0,98006,788000,37,0,1
4,2.75,3150,7379,1.5,0,0,4,7,2430,720,98115,640000,99,0,0
4,2.5,2440,7155,2.0,0,0,3,8,2440,0,98058,388000,21,0,0
6,1.75,2230,10080,1.0,0,0,3,7,1390,840,98034,360000,45,0,0
6,1.75,2230,10080,1.0,0,0,3,7,1390,840,98034,692500,46,0,1
4,1.5,1600,6180,1.5,0,0,3,6,1600,0,98118,425000,68,0,0
4,1.5,1600,6180,1.5,0,0,3,6,1600,0,98118,645000,69,0,0
3,1.0,1580,8308,1.5,0,0,3,7,1580,0,98146,340000,67,0,0
4,3.25,2840,54400,1.0,0,0,4,8,2840,0,98053,713000,31,0,1
3,2.75,2550,11160,2.0,0,0,3,8,2550,0,98155,430000,20,0,0
3,2.25,1700,7210,1.0,0,0,4,7,1250,450,98003,280000,41,0,0
3,2.0,1470,2052,1.5,0,0,3,7,1470,0,98003,215000,29,0,0
3,2.5,1680,11193,2.0,0,0,3,8,1680,0,98058,306000,30,0,0
3,1.0,1110,8593,1.0,0,0,3,7,1110,0,98155,299900,35,0,0
5,1.75,2120,8625,1.0,0,0,3,7,1200,920,98008,534000,55,0,0
3,2.75,2380,5572,2.0,0,4,3,9,1930,450,98105,1160000,75,0,1
3,2.5,2670,5000,2.0,0,3,5,9,2000,670,98144,1170000,72,1,1
2,1.0,890,6430,1.0,0,0,3,6,890,0,98022,199990,79,1,0
4,3.0,3140,9058,1.0,0,0,3,9,2140,1000,98006,946000,25,0,1
4,1.0,1260,7800,1.5,0,0,3,7,1260,0,98125,295000,68,1,0
2,1.0,920,5157,1.0,0,0,3,6,920,0,98118,475000,106,0,0
5,3.5,2990,212137,2.0,0,0,3,8,2450,540,98024,750000,21,0,1
4,2.5,3120,49456,2.0,1,4,4,9,2590,530,98198,1230000,40,1,1
3,1.0,1010,7520,1.0,0,0,4,6,1010,0,98001,183500,40,0,0
2,1.0,1010,3627,1.0,0,2,4,6,1010,0,98144,450000,91,0,0
3,1.0,1020,5500,1.5,0,0,3,7,1020,0,98118,180000,54,0,0
5,4.5,3540,21217,2.0,0,0,4,8,2940,600,98188,707000,89,0,1
2,0.75,900,3527,1.0,0,0,3,6,900,0,98146,230000,76,0,0
3,1.0,1100,9750,1.0,0,0,4,7,1100,0,98023,192500,48,0,0
3,2.5,1990,3614,2.0,0,0,3,7,1990,0,98038,309000,9,0,0
3,1.5,1980,5800,1.0,0,0,4,8,1520,460,98199,759000,65,0,1
4,3.75,4040,14212,2.0,0,0,3,11,4040,0,98059,1120000,13,0,1
5,1.75,1250,10530,1.0,0,0,4,7,1250,0,98007,462000,48,0,0
4,1.5,1820,22814,1.5,0,0,3,7,1820,0,98125,229000,94,0,0
2,2.25,1140,1184,2.0,0,0,3,8,1010,130,98103,399950,15,0,0
5,2.0,1730,10532,1.0,0,0,4,5,1730,0,98056,325000,72,0,0
2,2.25,1170,1313,3.0,0,0,3,8,1170,0,98107,512000,7,0,0
5,2.75,2910,5802,2.0,0,0,3,7,2910,0,98038,410000,8,0,0
2,1.0,970,5500,1.0,0,0,3,7,970,0,98118,210000,58,0,0
4,2.25,2130,8499,1.0,0,0,4,7,1600,530,98030,325000,39,0,0
3,2.5,2520,10175,1.0,0,0,3,8,1630,890,98027,685000,36,0,1
2,2.0,1360,4688,1.0,0,0,3,7,780,580,98115,488000,70,0,0
3,2.25,1620,6000,1.0,0,0,3,7,1280,340,98002,247500,17,0,0
4,2.0,2120,11479,1.0,0,0,4,7,1060,1060,98125,489000,74,0,0
4,1.75,2700,6000,1.0,0,0,4,8,1450,1250,98199,725000,61,0,1
3,1.5,1370,10317,1.5,0,0,3,6,1370,0,98168,199950,57,0,0
5,3.0,2520,13001,2.0,0,1,3,8,2010,510,98008,670000,42,0,1
3,2.0,1540,10410,1.0,0,0,4,7,1540,0,98198,275000,47,0,0
3,1.75,2610,6360,2.0,0,2,3,8,2130,480,98109,1000000,91,0,1
3,2.0,1490,8371,1.5,0,0,3,7,1490,0,98031,255000,30,0,0
3,1.75,2760,9137,1.0,0,0,3,7,1380,1380,98007,465000,54,0,0
3,1.75,1260,3604,1.0,0,0,3,7,1260,0,98042,259000,3,0,0
3,3.5,2630,4713,2.0,0,2,3,9,2030,600,98027,695000,6,0,1
3,1.75,1800,7210,1.0,0,0,3,7,1370,430,98072,505000,39,0,0
2,1.0,1130,2640,1.0,0,0,4,8,1130,0,98109,631500,87,0,0
3,1.0,1180,3600,1.5,0,0,3,7,1180,0,98112,630500,88,0,0
4,2.75,2800,19168,2.0,0,0,3,10,2800,0,98075,999000,22,0,1
3,1.5,1830,4000,1.0,0,0,4,7,1350,480,98119,740000,104,0,1
3,2.5,2220,6380,1.5,0,0,4,8,1660,560,98115,650000,83,0,1
2,2.0,1870,5580,1.0,0,0,3,8,1870,0,98053,554000,10,0,0
3,2.5,2580,214315,1.5,0,0,3,8,2580,0,98053,400000,68,1,0
3,2.0,1660,10000,1.0,0,0,4,7,1010,650,98005,529941,54,0,0
3,1.0,1330,3740,1.5,0,0,3,6,1330,0,98118,310000,111,0,0
3,1.0,1330,3740,1.5,0,0,3,6,1330,0,98118,389000,112,0,0
3,3.0,2630,4972,2.0,0,0,3,9,2630,0,98052,731781,8,0,1
2,1.0,1100,4750,1.0,0,0,3,7,1100,0,98116,502501,69,0,0
3,1.75,1810,7950,1.0,0,0,4,7,1810,0,98008,443000,46,0,0
3,2.0,2060,4080,1.0,0,0,5,7,1060,1000,98144,607000,93,0,0
3,3.5,4660,5500,2.0,0,4,5,10,3040,1620,98102,2150000,105,0,1
4,2.5,2370,15200,1.0,0,0,3,8,1660,710,98052,585000,39,0,0
